id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,review_scores_rating
633258,Hip sun drenched Windsor apartment,440653,Rob,,Stonnington,-37.85513,144.99451,Entire home/apt,75,2,17,28/06/18,0.21,1,0,90
633546,Sunny Central Space for 3!,3153972,Trish,,Hobsons Bay,-37.82874,144.87861,Private room,80,2,24,17/03/19,0.31,1,355,86
639260,Fitzroy pad with secure Parking,172878,Christopher,,Yarra,-37.80173,144.97537,Entire home/apt,160,2,98,05/04/19,1.25,1,288,90
641180,Cosy Inner City Studio Eco-Apartment,3079228,Anthony,,Moreland,-37.77593,144.96928,Entire home/apt,89,3,272,26/03/19,3.51,1,192,80
644223,"Sunny St Kilda, Art Deco, Wifi inc.",266620,Beverley,,Port Phillip,-37.87044,144.98891,Entire home/apt,120,2,2,31/12/16,0.03,2,0,87
648169,Artist Warehouse Apartment Fitzroy,3251357,Ryan,,Yarra,-37.79703,144.98311,Private room,90,3,132,10/05/18,1.64,2,158,100
651578,Artist's Home in South Yarra,3273522,Louise,,Melbourne,-37.8336,144.98399,Private room,86,2,74,18/02/18,0.93,1,36,95
653384,Need luxury homebase in Melbourne 2,2232579,Nola,,Boroondara,-37.80315,145.05297,Private room,100,1,13,25/03/18,0.25,3,342,94
653386,Need Luxury Homebase in Melbourne 3,2232579,Nola,,Boroondara,-37.80319,145.05208,Private room,100,1,10,20/02/18,0.18,3,342,100
656235,"Private, self contained apartment.",3304934,John,,Monash,-37.89516,145.08124,Entire home/apt,125,5,25,31/03/19,0.32,1,78,88
657209,** Cute Studio on Chapel St**best location+netflix,721348,Living Like Locals,,Port Phillip,-37.86094,144.99299,Entire home/apt,93,3,79,29/01/19,1.04,2,329,96
661004,Artist Warehouse Apartment Fitzroy,3251357,Ryan,,Yarra,-37.79689,144.98132,Entire home/apt,180,3,154,24/03/19,2.18,2,100,96
662482,Large Victorian Style Building 2,569413,Dina,,Port Phillip,-37.83575,144.96477,Entire home/apt,699,2,24,20/08/18,0.31,12,357,99
662489,Triple Guest Room Ensuited,569413,Dina,,Port Phillip,-37.83611,144.9645,Private room,100,1,14,25/02/19,0.2,12,352,96
668738,Stylish Modern Apt_St Kilda Beach,3384635,Susan,,Port Phillip,-37.85946,144.97905,Entire home/apt,120,7,11,09/09/15,0.14,1,0,94
670329,Warehouse Conversion Collingwood,3396535,Jim,,Yarra,-37.80318,144.98531,Entire home/apt,170,4,46,26/01/19,0.58,1,0,97
671981,Sofabed in Yarraville - nice sub,3395313,Tyler,,Maribyrnong,-37.81555,144.88717,Shared room,100,1,0,,,1,365,94
682045,THAT S YOUR ROOM VIEW..............,3474196,Hakan,,Melbourne,-37.80118,144.96298,Private room,61,2,7,25/02/17,0.16,1,364,100
684063,Amazing bay views close to city,3487561,Adam,,Port Phillip,-37.85725,144.96672,Private room,73,2,34,17/03/19,0.43,2,0,96
690762,Room To Let Next to Chilsom Tafe,3529788,Thomas,,Greater Dandenong,-37.97413,145.21955,Private room,80,1,1,01/03/14,0.02,1,0,95
691140,B&B Guest House with Pool Room 2,2616259,Peter,,Glen Eira,-37.89239,145.07495,Private room,68,2,18,08/01/19,0.29,4,290,100
691144,B&B Guest House with Pool Room 3,2616259,Peter,,Glen Eira,-37.89276,145.07586,Private room,68,2,19,06/02/19,0.24,4,337,98
692656,B&B Guest House with Pool Room 4,2616259,Peter,,Glen Eira,-37.89133,145.07689,Private room,62,2,30,15/11/18,0.47,4,163,100
693216,Share our BigOldFamilyHome in High St Northcote,3546073,Sandra,,Darebin,-37.78185,144.99811,Private room,75,3,94,17/02/19,1.19,4,309,92
712261,Charming 1930s Flat East St Kilda,738640,Chelle,,Port Phillip,-37.86827,144.99647,Entire home/apt,96,4,21,27/02/19,0.27,1,197,93
712598,"Spacious, Charming Home!",1499650,Charlie,,Maribyrnong,-37.81625,144.89438,Entire home/apt,290,2,4,24/11/18,0.06,1,97,69
715788,Relaxing 3 bdr home garden and deck,3688677,Sally,,Hobsons Bay,-37.84602,144.87636,Private room,167,2,4,10/03/15,0.07,2,251,85
728162,Melb Inner City 4 bed house ,3776061,Tracy,,Yarra,-37.80339,144.99454,Entire home/apt,400,7,4,25/01/16,0.05,1,0,98
731330,BREATHTAKING VIEWS - FULLY FURNISHE,2027601,Bill,,Port Phillip,-37.86025,144.97122,Entire home/apt,120,2,189,17/03/19,2.84,14,2,97
739896,3 Level Apartment with Rooftop! ,3871035,Phil,,Moreland,-37.77156,144.97461,Entire home/apt,300,2,3,03/01/14,0.04,1,0,93
752666,"Art filled, 2 Bedroom Apartment in Melbourne CBD",2865066,Quan,,Melbourne,-37.80992,144.95827,Entire home/apt,84,2,40,26/11/18,0.51,1,0,96
754134,Sought after  Apartment Melbourne CBD,3570625,Kim,,Melbourne,-37.81598,144.96714,Entire home/apt,151,4,77,23/02/19,1.02,2,158,20
758097,Charming cottage in Sandringham,3993802,Danny,,Bayside,-37.96017,145.02122,Entire home/apt,89,3,58,17/03/19,0.79,1,7,88
762496,Old distillery quiet and central,2022963,Paul & Mercedes,,Yarra,-37.80647,144.98786,Private room,96,2,235,01/02/19,3.11,1,5,96
762695,Richmond CENTRAL LOFT STYLE 1BR+PARKING+WIFI+AC,50121,Frank & Vince,,Yarra,-37.81467,145.00157,Entire home/apt,139,3,53,01/04/19,0.87,18,138,83
768096,Immaculate  and Spacious Apartment,3506639,David,,Melbourne,-37.83398,144.98372,Entire home/apt,200,10,85,20/01/19,1.1,2,74,96
771720,Spacious rm for you or couple 2/45,2027601,Bill,,Glen Eira,-37.88649,145.06199,Private room,49,7,20,30/07/18,0.27,14,327,90
780196,Snug Seaside Cottage Vic. Aust.,117431,Lorraine,,Hobsons Bay,-37.87135,144.81258,Private room,45,2,90,25/03/19,2.68,2,302,96
780441,Prized Parkside Modern City Studio-suit Long Stays,3377890,Bernadette,,Melbourne,-37.80537,144.96948,Entire home/apt,83,21,59,30/03/19,0.78,2,242,87
784043,4 Bedroom Melbourne Urban Retreat,4133993,Kim,,Banyule,-37.73071,145.08995,Entire home/apt,500,5,1,05/05/18,0.09,4,85,100
785116,Beach Shack..minutes to the beach..,3579354,Kelly,,Kingston,-38.02886,145.10602,Private room,151,1,0,,,1,365,95
788420,Room 101S in the heart of Melbourne,569413,Dina,,Melbourne,-37.82542,144.96134,Private room,84,7,8,31/01/19,0.16,12,89,92
792570,Spacious Double-Storey Apartment,690940,Gerard,,Yarra,-37.80792,144.98275,Entire home/apt,151,3,6,19/01/17,0.08,1,0,93
804841,Bed & Breakfast in comfortable home,4236662,Eileen,,Bayside,-37.90958,145.01325,Private room,110,2,0,,,1,365,98
806245,Huge bright townhouse with terrace,2792025,Jo,,Maribyrnong,-37.8027,144.89799,Entire home/apt,184,2,208,17/02/19,2.7,1,335,91
809366,Hip Central CBD 1br Apt w/roof pool LONSDALE ST,3427421,Miranda,,Melbourne,-37.80924,144.96766,Entire home/apt,120,2,230,16/03/19,3.12,1,125,93
817054,SouthYarra Designers Delight (2br),3721646,Alex,,Stonnington,-37.83583,144.99309,Entire home/apt,149,5,34,28/10/17,0.44,25,365,98
817310,Large Lovely Townhouse with Private Bathroom,4307780,Marta,,Port Phillip,-37.87617,144.98561,Private room,61,3,11,06/05/17,0.15,1,174,94
822054,Gorgeous New Fun Light Filled Home!,4316715,Mary,,Darebin,-37.76348,145.01087,Private room,100,1,0,,,1,365,96
822379,A bunkbed room in a very large sharehouse,1003092,Jules,,Melbourne,-37.81015,144.98337,Private room,35,7,11,07/04/18,0.24,1,9,85
827095,Apartment - Heart of Melbourne,4338127,Richard,,Melbourne,-37.82655,144.96684,Entire home/apt,108,2,262,31/03/19,3.43,1,332,99
828906,Family Friendly Share Home,4344982,Dimitrios & Eva,,Stonnington,-37.88161,145.08082,Private room,61,21,0,,,2,365,91
834720,"Big, cute and handy, St Kilda East",4114350,Stephen,,Port Phillip,-37.86169,144.99888,Entire home/apt,84,5,3,03/01/19,0.04,1,0,100
835730,Lovely pad in funky Brunswick,971810,Sarah & Mike,,Moreland,-37.75707,144.97,Entire home/apt,139,3,171,03/03/19,2.24,1,161,93
846750,"Bright Apartment, Carnegie",4421638,Tom,,Glen Eira,-37.89812,145.04961,Entire home/apt,80,28,41,18/02/18,0.54,2,345,91
847063,Cosy 3 bedroom home!,2591026,Melissa And Fabrizio,,Darebin,-37.77716,145.02026,Entire home/apt,300,2,10,10/07/17,0.13,3,349,90
848793,Farm Stay Selby: Dandenong Ranges ,3160757,Yvette,,Yarra Ranges,-37.91239,145.38419,Entire home/apt,87,3,1,16/06/16,0.03,2,365,96
849118,3 bedroom Apartment MT101,569413,Dina,,Melbourne,-37.82461,144.96122,Entire home/apt,357,1,24,02/03/19,0.32,12,336,93
850845,Stylish/Central/RoofTrce/long stay only,2474010,Kirk & Lyn,,Port Phillip,-37.86704,144.98315,Entire home/apt,110,30,67,30/03/19,0.89,3,349,96
853643,Cosy Victorian Cottage from 1899 in Central Richmond,4257468,Carolyn,,Yarra,-37.82742,145.0054,Entire home/apt,175,15,46,01/03/19,0.76,1,78,98
856570,Position Perfect - The Courtyard,913736,Danielle & Ruth,,Moreland,-37.76735,144.96799,Entire home/apt,160,3,11,02/01/19,0.17,10,73,87
856573,Position Perfect - The Dome,913736,Danielle & Ruth,,Moreland,-37.76599,144.96996,Entire home/apt,215,3,17,19/12/18,0.25,10,75,96
861920,Position Perfect - City Views,913736,Danielle & Ruth,,Moreland,-37.76592,144.97004,Entire home/apt,215,3,13,13/11/16,0.19,10,68,93
862000,Position Perfect The Loft Brunswick,913736,Danielle & Ruth,,Moreland,-37.7656,144.96802,Entire home/apt,210,3,11,01/04/19,0.16,10,74,93
862035,Stay in the heart of South Yarra,4517620,David,,Stonnington,-37.84266,144.99134,Private room,80,2,33,20/03/19,0.48,1,358,100
862199,Great location CBD 1BR home,4518874,Y Y,,Melbourne,-37.80544,144.96247,Entire home/apt,96,4,113,16/03/19,1.5,2,141,90
865195,Self contained Garden View Studio,606393,Barbara,,Kingston,-37.98934,145.07804,Entire home/apt,76,2,58,19/03/19,0.77,2,304,96
866134,City Tropical Retreat,4549913,Libby,,Port Phillip,-37.8384,144.94885,Private room,90,1,38,21/11/18,0.77,2,342,93
867464,Seddon (Milkbar)Apartment Melbourne,4542615,Darren & Bruce,,Maribyrnong,-37.80793,144.89823,Entire home/apt,89,2,211,24/03/19,2.86,2,253,97
870066,Resort style stay in the City,4585163,Elena & Michael,,Melbourne,-37.82607,144.96895,Entire home/apt,151,190,99,26/01/18,1.31,1,267,98
870859,Lovely Room,4590285,Yvonne,,Whitehorse,-37.84767,145.15171,Private room,55,1,1,25/03/18,0.08,3,365,96
870879,LOVELY ROOM,4590285,Yvonne,,Whitehorse,-37.84848,145.15334,Private room,63,1,1,17/03/19,1,3,365,93
872081,B&B In A Beautiful Rain Forest by Olinda Village,4600409,Michael,,Yarra Ranges,-37.85548,145.36553,Private room,129,1,146,07/04/19,1.95,1,259,94
874165,St Kilda PARKSIDE 2BR+COURTYARD+GARAGE+WIFI+AC,50121,Frank & Vince,,Port Phillip,-37.85895,144.98026,Entire home/apt,179,3,66,10/03/19,0.88,18,73,88
875444,"*Perfectly Located Functional Apt, Steps Away from Albert Park*",4621990,Chris,,Port Phillip,-37.83552,144.96886,Entire home/apt,120,2,141,31/03/19,1.88,2,46,93
875913,Richmond CITY EDGE COMFY 1BR+WIFI+AC,50121,Frank & Vince,,Yarra,-37.82067,144.99365,Entire home/apt,129,3,55,01/04/19,0.76,18,154,94
881242,Beautiful home - Melbourne,2262538,Emma,,Darebin,-37.77543,145.02261,Entire home/apt,139,10,13,14/09/18,0.2,1,311,92
882704,Spacious double room. 15 min to CBD.,4625432,Ophelia,,Manningham,-37.77401,145.11021,Private room,62,1,25,18/03/19,0.41,2,365,96
887320,Queen bed 10 Mins from Melb Airport,210716,Theresa,,Brimbank,-37.72087,144.85986,Private room,53,1,20,16/03/19,0.29,2,365,97
887782,Lovely room,4590285,Yvonne,,Whitehorse,-37.84842,145.1534,Private room,65,1,2,07/04/17,0.06,3,0,96
890726,St Kilda Beach Acland St Studio,2423998,Kristina,,Port Phillip,-37.86293,144.97299,Entire home/apt,84,3,181,30/03/19,2.42,1,345,92
892787,"(4) 1bd apt, 3 min walk from MCG",1612516,Haydn,,Melbourne,-37.8148,144.98619,Entire home/apt,100,4,45,19/01/19,0.63,6,269,93
895688,Comfortable home in quiet suburb,3418238,Carol,,Moonee Valley,-37.74165,144.89594,Private room,75,1,25,23/03/19,0.34,1,267,97
900838,New York style Loft in Melbourne,4812182,Jo,,Yarra,-37.8232,144.99251,Entire home/apt,232,3,142,30/07/17,1.92,1,238,97
905969,"Explore Fitzroy from Delightful, Light House",4848120,Katrina,,Yarra,-37.80358,144.98161,Entire home/apt,250,2,56,30/03/19,0.87,4,261,98
906586,Top views.3BR/2BTH Sub-penthse nrCasino+wifi+carpk,4853169,Jason,,Melbourne,-37.82413,144.96306,Entire home/apt,319,2,86,14/10/18,1.2,1,0,92
907354,My Loft Room South Yarra    Botanic Gardens,4859910,Milo,,Melbourne,-37.83764,144.97987,Private room,84,7,76,25/03/19,1.03,6,0,80
908963,My Studio Room South Yarra Botanic Gardens,4859910,Milo,,Melbourne,-37.8361,144.9778,Private room,84,7,62,21/03/19,0.86,6,32,93
908981,My Petite Room South Yarra  Botanic Gardens,4859910,Milo,,Melbourne,-37.83782,144.97886,Private room,75,7,66,25/12/18,0.9,6,0,94
911079,Leigh's Place,4910818,Leigh,,Stonnington,-37.84943,145.00026,Private room,84,1,15,17/03/19,0.25,1,87,90
911167,Relaxing room on the Eastern side,4889343,Zoltan And Beata,,Knox,-37.93379,145.2414,Private room,46,1,94,20/03/19,1.28,2,86,96
911365,Carlton Gardens House,2877348,Jackie,,Melbourne,-37.80173,144.97156,Entire home/apt,343,1,85,26/01/19,1.17,1,36,95
912966,The Perfect City Pad -Flinders Lane,3978393,Dione,,Melbourne,-37.81412,144.97269,Entire home/apt,170,3,174,25/02/19,2.37,1,1,93
913004,The Penthouse Apt in the block!,2027601,Bill,,Port Phillip,-37.86354,144.97495,Entire home/apt,139,2,200,22/03/19,2.69,14,59,95
920179,Caretaker's Cottage,4944974,Mr Brett,,Yarra Ranges,-37.85131,145.36311,Entire home/apt,196,2,13,20/12/18,0.18,7,354,92
921611,"Shop, Eat, and Stay in a Luxury Boutique Penthouse Apartment",3570625,Kim,,Melbourne,-37.8153,144.96669,Entire home/apt,189,3,124,11/06/18,1.67,2,0,98
926682,CBD Studio + Heated Rooftop Pool (I),4986236,John,,Melbourne,-37.80903,144.96444,Entire home/apt,120,4,161,01/04/19,2.46,3,159,98
928684,Retro St. Kilda Townhouse in Unbeatable Location!,2542055,Dallas,,Port Phillip,-37.87409,144.9798,Entire home/apt,75,2,71,14/09/18,0.96,1,0,100
930037,Villetta (Luxury Apartment),5009174,Andrea,,Melbourne,-37.79585,144.96769,Entire home/apt,145,3,207,25/03/19,2.81,1,303,95
932918,Spacious Caulfield Park Townhouse,624031,Audrey,,Glen Eira,-37.87014,145.0241,Entire home/apt,190,7,40,14/01/19,0.54,1,157,93
933044,"Spacious, Bright Apartment in CBD",5029873,Jennifer,,Melbourne,-37.81455,144.96267,Entire home/apt,180,2,125,07/04/19,1.9,2,182,90
936283,"Location, Views and Style",1710397,Darryl,,Port Phillip,-37.86139,144.9846,Entire home/apt,326,3,5,11/02/19,0.1,33,333,97
936302,Location and Bay Views,1710397,Darryl,,Port Phillip,-37.86038,144.98334,Entire home/apt,326,3,7,24/10/18,0.14,33,301,95
938088,"(3) Stylish, East Melb 1bed apt ",1612516,Haydn,,Melbourne,-37.8129,144.98557,Entire home/apt,100,7,29,03/08/18,0.41,6,335,99
941483,Healesville Haven 2 brm 2 bathroom,5090386,Janine,,Yarra Ranges,-37.65658,145.52769,Entire home/apt,160,2,71,07/04/19,1.27,1,346,96
944235,Bright Gertrude St Studio Apartment,1000796,William,,Yarra,-37.8042,144.9768,Entire home/apt,145,2,257,08/03/19,3.46,5,342,97
947806,ZPrivate room in City Resort,5138361,Bronnie And Neil,,Melbourne,-37.8253,144.96709,Private room,90,2,137,12/12/16,1.85,29,65,98
948081,A cocoon in the heart of St Kilda,5140385,Lisa,,Port Phillip,-37.86504,144.985,Private room,75,2,55,28/02/19,0.75,2,350,98
952100,Fantastic Apt - Fabulous Northcote!,4228692,Claire,,Darebin,-37.76733,144.99976,Entire home/apt,100,2,110,05/03/19,1.52,1,142,94
954106,Carr's Cottage Ringwood North,5181787,Judy,,Maroondah,-37.79804,145.22272,Entire home/apt,83,2,117,30/03/19,1.73,1,296,97
956968,Vintage Fitzroy townhouse near Brunswick St,5203095,Tania,,Yarra,-37.78866,144.97712,Entire home/apt,180,5,11,02/05/16,0.15,1,311,90
957284,Wiggley Bottom Farm Cottage,5205726,Gillie,,Yarra Ranges,-37.70076,145.52808,Entire home/apt,270,1,63,25/10/18,0.87,4,328,93
958631,Riverside Hideaway - Private bathroom + WiFi,5216487,Nic,,Yarra,-37.78362,145.01662,Private room,69,2,52,05/03/19,0.96,3,354,94
960498,"Close to City,MCG,Rod Laver Arena, Parks,Gardens",5229572,Roy,,Melbourne,-37.81649,144.97724,Entire home/apt,190,2,22,19/01/19,0.3,2,96,96
964490,Roof room,1944622,Nicholas,,Melbourne,-37.81559,144.96783,Entire home/apt,75,1,59,27/03/19,0.8,1,69,98
964548,Melb PenthouseApart.(2BR+WIFI+CARP),3721646,Alex,,Port Phillip,-37.83577,144.97469,Entire home/apt,169,4,81,04/03/18,1.09,25,0,94
964561,Faye and David B & B Berwick Victoria.,412402,Faye & David,,Casey,-38.02725,145.34488,Private room,80,1,2,03/03/19,0.04,1,365,94
966901,Charismatic Cottage - yes please!,932976,Jayne,,Boroondara,-37.80672,145.03593,Entire home/apt,165,2,68,17/03/19,0.93,4,361,100
971698,Garden Oasis on Gertrude Street,1000796,William,,Yarra,-37.80618,144.97631,Entire home/apt,175,2,11,17/03/19,0.15,5,159,85
978562,Best West of Melbourne WiFi & Spa 3,1533260,Ryan,,Brimbank,-37.78343,144.7567,Private room,45,1,104,02/04/19,1.52,9,355,86
980716,Small Home in a bush setting       ,5370551,Lyn,,Nillumbik,-37.67854,145.16633,Private room,55,1,46,04/03/19,0.63,1,354,93
982452,GRAND PRIX PERFECT,5382488,Will,,Port Phillip,-37.85376,144.96211,Entire home/apt,1024,4,0,,,1,365,93
984021,"(2) Stylish, East Melb 1bed apt",1612516,Haydn,,Melbourne,-37.81307,144.98788,Entire home/apt,100,4,24,15/09/18,0.37,6,331,95
985644,50s Style Beauty in Trendy St Kilda,5408355,Chris,,Port Phillip,-37.87105,144.98247,Entire home/apt,190,1,19,16/03/19,0.28,2,365,92
985656,Amazing Malvern,1038237,Ian,,Glen Eira,-37.86894,145.02799,Private room,53,3,12,07/04/18,0.19,2,248,93
986403,beach boulevard city skyline,3004635,Dorothy,,Port Phillip,-37.85784,144.96824,Private room,100,2,108,17/03/19,1.49,1,112,98
988366,"Ravishing Richmond, Beautiful Bowen",5425629,Bella,,Yarra,-37.81632,144.99467,Private room,63,3,190,25/11/18,2.71,1,0,95
990795,19th Century Terrace with Ensuites,5441565,IanJ,,Melbourne,-37.80148,144.96877,Private room,110,3,18,06/03/19,0.27,1,365,97
995402,A whole Apt in heart of St Kilda,5140385,Lisa,,Port Phillip,-37.86459,144.98559,Entire home/apt,152,2,54,18/03/19,0.75,2,353,88
997505,Comfortable Elegance in Ivanhoe,1635845,Susanne,,Banyule,-37.78307,145.04005,Entire home/apt,106,2,13,29/05/17,0.18,2,0,97
997517,Kanturk Country Retreat hideaway,5247469,Sally (And Gary),,Frankston,-38.18977,145.2091,Private room,1600,2,17,08/05/16,0.26,4,361,96
999067,"The Stables, Island of Richmond",5491435,Ione,,Yarra,-37.8197,144.99125,Entire home/apt,100,1,576,24/03/19,7.85,1,204,98
999115,Melbourne Funky Flinders Lane ❤️of the CBD,5491747,Karen,,Melbourne,-37.81621,144.96349,Entire home/apt,145,2,139,25/11/18,1.89,2,82,91
999305,"Stroll to Monash Uni, Clayton. Melb",5492859,Henry,,Monash,-37.91952,145.13111,Private room,42,2,5,17/09/18,0.08,6,198,86
1002094,Heart of the CBD,1764883,Jacqui And David,,Melbourne,-37.81059,144.97182,Entire home/apt,170,4,103,14/02/19,1.44,1,355,98
1004260,Apartment in Fitzroy Melbourne,5523791,Jonathan,,Yarra,-37.80113,144.97726,Entire home/apt,99,1,1,22/12/17,0.06,1,0,90
1004282,LOVELY ROOM - EASY CITY ACCESS,5523944,Daniel,,Moreland,-37.75437,144.97773,Private room,55,21,21,05/04/19,0.29,5,134,95
1009526,Central South Yarra Comfy Apartment,5553732,Peter And Pam,,Stonnington,-37.8396,145.00007,Private room,84,2,42,22/10/17,0.63,1,223,98
1009543,Gem Apartments One Bedroom w Views,5553847,Kellie,,Melbourne,-37.82644,144.95634,Entire home/apt,229,4,6,24/03/18,0.09,7,331,95
1009577,Best Melbourne Location - Carlton,4971509,Nadeen,,Melbourne,-37.79994,144.96763,Private room,87,1,350,07/04/19,5.08,13,355,91
1009764,Melbourne City 1 Bedroom Apartment,5555223,Teresa,,Melbourne,-37.82137,144.95354,Entire home/apt,135,60,0,,,3,263,90
1012462,"Honey Apt 1 – 2BR, 4 REAL BEDS - City Centre",5570306,Kirstin,,Melbourne,-37.81874,144.96219,Entire home/apt,218,8,8,28/07/17,0.11,3,223,95
1019243,Bedroom with Ensuite at Ivanhoe,1635845,Susanne,,Banyule,-37.7799,145.04243,Private room,75,1,41,16/02/19,0.71,2,165,92
1019387,2 BR  SELF CONT. MODERN APARTMENT,5309946,Jill & Graeme,,Boroondara,-37.85575,145.07041,Entire home/apt,110,3,57,18/03/19,0.83,2,342,98
1019415,Beautiful Cottage Home in Kew,4215071,Mickey,,Boroondara,-37.81213,145.04417,Entire home/apt,200,1,0,,,1,358,98
1024812,A Clean Private Room In Tarneit,5642324,Jonny,,Wyndham,-37.84576,144.66858,Private room,75,5,0,,,1,365,96
1040233,"A short walk to the train, beach and bike track",3211518,Robert,,Bayside,-37.94507,145.0119,Entire home/apt,84,2,50,08/03/19,0.77,2,66,93
1040236,TRENDY MODERN 2 BR APARTMENT,5309946,Jill & Graeme,,Boroondara,-37.85518,145.07035,Entire home/apt,110,3,19,10/01/19,0.27,2,342,100
